CL_act,CL_pred,Error
0.39270797721586215,0.39065184266897685,0.5235785026478069
0.39846792183323837,0.39671347965182724,0.44029696878469865
0.40540308135610614,0.40402795679071357,0.33919933730959034
0.4136307081166971,0.41270358162238874,0.22414353579541377
0.42326615950920626,0.4227948243287267,0.1113566889037548
0.434387937259732,0.4343015551000601,0.019885948080618117
0.44697576735231737,0.44717612293743203,0.044824708574578966
0.46095585948424445,0.46133551623111047,0.08236292891271864
0.47625169679228735,0.476674876206282,0.08885625328894803
0.4927434025070719,0.493079169702993,0.06814240316820488
0.5102874845594628,0.5104313398960503,0.028191037589652558
0.5287432910944695,0.5286168590096101,0.023911808809469616
0.5479666945752187,0.5475256329459436,0.08049059069494384
0.5678139661352183,0.5670524738111337,0.1341094741412687
0.5881219281421133,0.5870970831536898,0.17425723126171827
0.6087876123189104,0.607564028143418,0.20098703566448878
0.6297252850915623,0.6283628102215717,0.21636019741410462
0.6508502738289101,0.6494079267247139,0.22160966388029354
0.6721091010962635,0.670618792968424,0.22173604336093003
0.6934226853386103,0.6919194545234821,0.2167841991489073
0.7147302410935573,0.7132381071894683,0.2087688218992903
0.7359336730134477,0.7345065108520044,0.19392537857379194
0.7569731713603639,0.7556594152748939,0.17355385041045182
0.7777849415576442,0.7766341118956778,0.14796245086228044
0.7983256662912626,0.7973701960815929,0.11968426545878946
0.8185294716309667,0.8178095816406221,0.08794918390783607
0.8383729796330468,0.8378967647994527,0.0568022640475001
0.8578055058518826,0.8575792965023625,0.0263707038456771
0.8767679315251671,0.8768083946599766,0.004615033620031702
0.895252022700474,0.8955396138889434,0.03212404788563746
0.9132338506811676,0.9137334889908527,0.05471088367042708
0.9306733987964012,0.9313560778719805,0.0733532382533081
0.947574619427394,0.9483793467069422,0.08492495082176893
0.9639671233054758,0.9647813613959234,0.08446741291917831
0.9797850661138467,0.9805462714136538,0.0776910494080348
0.995006161924614,0.9956640922474033,0.0661232410376888
1.0096227881509403,1.0101303088679123,0.05026835001431699
1.0236342581472169,1.0239453340865168,0.03038936385960339
1.0370088080420108,1.0371138620714038,0.010130485737274998
1.0497519497255832,1.0496441592103807,0.010268189092734328
1.0618702519907024,1.0615473327986644,0.030410418921953297
1.0733703258254417,1.0728366137419312,0.0497230145709554
1.0842318358566685,1.083526683613905,0.06503703538702227
1.0944410148513122,1.0936330698559824,0.0738226166934664
1.104017889562138,1.1031716262966693,0.07665303918257116
1.1129948191952683,1.1121581099159346,0.07517638581091847
1.1213753664392248,1.120607859099954,0.0684433921272851
1.129191766479963,1.128535573594522,0.05811173132148484
1.1364812676811027,1.1359551919535509,0.04628987230253481
1.1432542303283757,1.1428798584462492,0.03274616198174858
1.1495237414379182,1.1493219681028686,0.0175527766653411
1.155323763628021,1.1552932758583954,0.002638894012689033
1.16066904405402,1.1608050536624195,0.011718207623121143
1.1655776634210473,1.1658682780662375,0.02493310006792926
1.1700760963739223,1.170493830288696,0.03570143139136797
1.174169281359417,1.1746926911836777,0.04457703267920732
1.177858233623919,1.1784761149000003,0.05245803428993952
1.181164551277745,1.1818557672619006,0.05851987205406173
1.1840978116798415,1.184843817834388,0.06300207188865829
1.1866740318287128,1.18745297803242,0.06564112661222743
1.1889010307595842,1.189696481223116,0.06690636503390869
1.190796811947859,1.191588004326674,0.0664422654542453
1.192374093718898,1.1931415337969153,0.06436235759062431
1.1936391396641777,1.194371182017589,0.061328615080212166
1.194597779612435,1.1952909631495756,0.05802652147616932
1.1952914075287837,1.1959145404378717,0.05213230055558583
1.1957358410736725,1.1962549600756809,0.0434141876639141
1.1959262510327267,1.1963243900074203,0.03329126477070335
1.1958741657734513,1.196133885484345,0.021717979895134024
1.1955794949153011,1.1956932065128076,0.009511002655207029
1.1950449590002254,1.1950107150148463,0.0028654976635983237
1.1942899544343488,1.1940933806363554,0.01645947010301447
1.1932851851996884,1.1929469223331588,0.028347194009032958
1.192041039796354,1.191576106388954,0.03900313763352184
1.1905801056382415,1.1899852085048914,0.049966997645330746
1.188980998029911,1.188178626717517,0.06748394749147617
1.187142410314124,1.1861616034133644,0.08261914427772796
1.185068958017047,1.1839409817169937,0.09518233453188808
1.182753866991174,1.181525890799774,0.1038234771976415
1.180217323555996,1.178928236113912,0.1092245823167628
1.1774698439993525,1.176162874713033,0.11099811116013414
1.174530444674046,1.1732473893278272,0.1092398542785271
1.1714239866436085,1.170201435870447,0.10436449885787814
1.1681740938197305,1.1670457151498352,0.0965933653095858
1.1647827050128472,1.1638006906535354,0.08430880327167518
1.1611817926381576,1.1604852197369078,0.05998827278088974
1.1575096133964258,1.1571152729462266,0.03406800648869379
1.1537894789297214,1.1537028860017808,0.007505089058437206
1.1500501884522365,1.1502554335770712,0.017846623294839565
1.1462907272183207,1.1467752515203533,0.04226888437005786
1.14250860996035,1.1432595809126402,0.0657300037604281
1.1387324410235975,1.139700772944504,0.0850359475168697
1.1349547711444488,1.1360866798738254,0.09973161558105546
1.1311406229326493,1.1324011604710105,0.11143950741447735
1.1272759531188856,1.1286246420596524,0.11964141850407664
1.1233380628613234,1.1247346994036427,0.12432913906271395
1.119308544110784,1.1207066287879837,0.12490610248225988
1.115168650034272,1.1165140111232597,0.12064193957984783
1.1109093554965896,1.112129269739377,0.1098122215598786
1.1065009362565497,1.1075242366052755,0.09248074856473752
1.1018768292151644,1.1026707452554692,0.07205125103413319
1.0970020585203244,1.0975412699274099,0.04915318097148951
1.091804144265312,1.0921096282893443,0.027979745784714304
1.0862512323859193,1.0863517593676622,0.009254487244363743
1.080344471529453,1.0802465783894541,0.009061289484850443
1.07406549185899,1.0737768958074854,0.02686950225029224
1.0673859493426463,1.0669303687263256,0.042681901199958946
1.060292007320766,1.0597004300939699,0.05579380234045088
1.052801827985222,1.0520871164894974,0.06788661234492982
1.044909774391729,1.044097692980535,0.07771785000927744
1.0366307533683274,1.0357469590007533,0.08525642951479255
1.027997218010471,1.0270571194241391,0.09144952630818812
1.0190611979467703,1.0180571267898726,0.098529034264158
1.0098230763868874,1.0087814484369884,0.10314954908992048
1.0002916344557982,0.9992682856948847,0.10230504041656055
0.9905124597149356,0.9895573637958801,0.09642442249846983
0.9804970969722688,0.979687506011185,0.08256943988756066
0.970287283421106,0.9696942837007526,0.061115891188698986
0.9599126694366314,0.9596080751300207,0.03173146019518096
0.9494576725987354,0.9494528550241613,0.0005074027745606865
0.938968787952471,0.9392459687428776,0.029519702248148365
0.9284864872802828,0.9289990256021327,0.05520148422958267
0.9180324004802372,0.9187198900300029,0.07488728604851876
0.9076430368957225,0.9084155767817309,0.08511494658193534
0.8973709891144668,0.8980956898216492,0.08075820546612356
0.8871621909632351,0.8877759089645686,0.06917765517792533
0.8770382184468106,0.877480952858255,0.050480629251076256
0.8670328407832745,0.8672464609598123,0.024638072110950964
0.8571542246093183,0.8571193610352402,0.004067363034231664
0.847413844860046,0.8471565185703661,0.03036607098653101
0.8378019904962376,0.8374217620553751,0.04538404601274377
0.8284774081697968,0.8279816748323342,0.05983667539682089
0.8194795535484568,0.8189007628499866,0.07062905913442015
0.8108540563300313,0.8102366923447701,0.07613749730196266
0.8026364747415435,0.802036229515962,0.07478419489655479
0.7948719768891678,0.7943323380439464,0.06789003272367096
0.7876335921473991,0.7871426593152808,0.06233010336441366
0.7809061433548045,0.7804693754716121,0.05593090628228184
0.7746877853405524,0.7743002796807742,0.05002088158752102
0.7689619696781864,0.7686107690946861,0.0456720354645541
0.7636841579475505,0.7633664309725383,0.041604499937004276
0.7588224376488101,0.7585258973704507,0.03907900763690766
0.7543414309053387,0.7540436818840669,0.039471386440278936
0.7501803272792746,0.7498727685916263,0.04099796761716677
0.7462732609017967,0.7459667875848807,0.04106717109838296
0.7425857975381481,0.7422816754315985,0.04095447388811619
0.7390940166026615,0.7387767769945598,0.04292276773663201
0.7357501364567929,0.7354153934110081,0.04549683774396329
0.7325375807097612,0.7321648175909954,0.05088655225095758
0.729445837485385,0.7289959230457256,0.06167893715186023
0.726433514715958,0.7258823858548417,0.07586776352572301
0.72343785746291,0.7227996265965841,0.08822193361073634
0.7204275032639783,0.7197235641349502,0.09771130694467275
0.7173759635066074,0.7166292825183818,0.10408503019473342
0.7142249128272734,0.7134897327777573,0.10293396888185972
0.7109502825364277,0.7102746296012585,0.09503518765878208
0.7075106027608069,0.706949762582121,0.07926950868260811
0.7039183142757008,0.7034770198941858,0.06269113511688493
0.7000552697490569,0.699815501418825,0.03424991434145175
0.6959247906247232,0.6959241366016039,9.397899430217129e-05
0.6915489930195813,0.6917661437924906,0.03140063467681786
0.6869628056201333,0.6873153632529836,0.05132121127460283
0.6821673234671708,0.6825638497213202,0.058127418377950886
0.677170027629136,0.6775290750465782,0.05302175270504319
0.6720312447648653,0.6722578295584745,0.03371640758882148
0.6667628745764465,0.6668230036015055,0.009018052346904672
0.6613710011529966,0.6613100569603971,0.009214826851079421
0.6559304062062195,0.655793660879191,0.020847535917623228
0.6504543841986787,0.6503120592218152,0.02188085441822979
0.6450424276996121,0.6448535202729058,0.029286046714785886
0.6395909797899615,0.6393679145038805,0.03487624014869824
0.6341287820065415,0.6338022832643242,0.051487765810633634
0.6287025515021539,0.6281411309070453,0.0892982848196283
0.6233443661381417,0.6224275467720053,0.14708071748790497
0.6180604297769373,0.6167554632858792,0.21113898062186726
0.6127787054979965,0.6112422394094221,0.2507375133614867
0.607645026738262,0.6059985502035214,0.27096025842235666
0.6026915163583302,0.6011077475156517,0.2627826673665826
0.5979591476355703,0.5966179022644826,0.2243038469084742
0.5935222851854969,0.5925436550177836,0.16488515968821815
0.5894195218127571,0.5888732355135071,0.09268208449728972
0.585653153817528,0.5855768686176097,0.013025661933356816
0.582270361733947,0.5826143701988529,0.05908053844291045
0.5792439686988672,0.5799410498521123,0.12034327345883246
0.576559389364095,0.5775118283963409,0.16519356892207035
0.5742602374529825,0.5752838409311551,0.17824731914447753
0.5721950656347197,0.573217898799302,0.17875602674897123
0.5703290853759186,0.57127915972885,0.16658353524179031
0.5686186707677782,0.5694372856062163,0.14396552215438366
0.567003600763135,0.5676662922475355,0.1168760627813536
0.5654255444788812,0.5659442315271268,0.09173392559115633
0.5638620896659076,0.5642527973712367,0.06929135909112383
0.562295178634398,0.562576912264682,0.050104223011153436
0.5607209397494467,0.5609043271992948,0.03270565389087897
0.559118772366624,0.5592252524739716,0.019044273347662576
0.5575080517690925,0.5575320269762283,0.004300423475452855
0.5559007301065895,0.5558188276688041,0.014733284802429017
0.5542649913894261,0.5540814176368754,0.03312021423012041
0.5526095631954127,0.552316929301301,0.05295490950599494
0.5509697083407745,0.550523678654395,0.08095357687135389
0.5493256059998379,0.5487010062229246,0.11370301513188505
0.5476440776008507,0.5468491406494751,0.14515576519298104
0.5459460830026089,0.5449690811455317,0.17895574077643972
0.5442391466694315,0.5430624955082657,0.2162011256203377
0.5425002758444321,0.5411316308494566,0.25228466342161626
0.5407265664842567,0.5391792346260584,0.28615791309437555
0.5389184108370012,0.5372084839703732,0.31728863446551303
0.5370498501371457,0.5352229216858997,0.3401785608504407
0.5351320023215844,0.5332263976004187,0.3560999366321922
0.5331392390327157,0.53122301425158,0.3594229501119191
0.5310855991326562,0.5292170761244666,0.35183085574928213
0.5289976702191557,0.5272130418683302,0.3373603422650512
0.5268573881433715,0.5252154790940406,0.3116420280480168
0.5246606665296399,0.5232290214977537,0.2728706615946249
0.5224075942974029,0.5212583281728347,0.21999414578072876
0.5201144471854293,0.5193080450637431,0.1550432075190483
0.5177835272784783,0.5173827685849203,0.07739888823124075
0.5154171245365489,0.5154870114771144,0.01355929736102076
0.5130194143268613,0.5136251710052002,0.11807675526934469
