time,V,alpha,q,theta,dVdt,dalphadt,dqdt,dthetadt,CL,CD,Cm,dele
10.62,30.822847685147522,0.03926238755186865,-0.05989432174005506,0.1016894198236923,0.5433862559802838,0.09562979682590658,0.6511490486626714,-0.05989432174005506,0.5103539133642073,0.03701258988962661,0.06720869882461453,-0.022968
10.64,30.834013625926126,0.041245261214450116,-0.04688308705555305,0.10062139561932762,0.5730101649461001,0.10263463115943705,0.6497846815888171,-0.04688308705555305,0.5288113346428893,0.03699911510979245,0.06701930907579158,-0.0266131
10.66,30.845757759034974,0.043364705992092765,-0.03395464693185445,0.09981242823962147,0.6012062621915314,0.10929040045152114,0.6421255814239355,-0.03395464693185445,0.5480366150131879,0.0370068293456758,0.06617892101744881,-0.0296586
10.68,30.858051531847952,0.0456134848828876,-0.021238086335857644,0.09926089666736813,0.627953411500279,0.1155201709349806,0.6297307293195943,-0.021238086335857644,0.5678653096591507,0.03703208448019839,0.06484977652207144,-0.0322334
10.7,30.870865823727506,0.04798242879909985,-0.008815875310395349,0.09896156520133217,0.6532412441523674,0.12128387944034583,0.6138077176981457,-0.008815875310395349,0.5881646645974148,0.03707185258076309,0.06315755687306088,-0.0344395
10.72,30.884171405546354,0.0504618858317111,0.003271882582973888,0.09890707757859883,0.6770754615294969,0.1265747837142523,0.5954623459849899,0.003271882582973888,0.6088310789924947,0.03712312751910015,0.06121713398855631,-0.0363773
10.74,30.897939048177204,0.05304220407170228,0.014985083782688313,0.09909007753625332,0.6994496904300641,0.13138218107841643,0.5753256108278202,0.014985083782688313,0.6297737218359711,0.03718416936693979,0.05909425752058757,-0.0380985
10.76,30.912139538871255,0.05571373293599096,0.02628384401340622,0.09950314673831723,0.7203574550006235,0.13569525381705924,0.5539934256669166,0.02628384401340622,0.6509030005232306,0.037253334450375625,0.056850865132411,-0.0396511
10.78,30.926743317154926,0.058466498718304234,0.03713270802048772,0.10013781085894143,0.7397695660514112,0.13949736085669323,0.5308795911047955,0.03713270802048772,0.6721621570876236,0.03733207544745047,0.05442748259048592,-0.0409635
10.8,30.941720132924655,0.0612901448279766,0.047502804156090525,0.1009853070552831,0.7576837761078503,0.14278646257776428,0.506451702776947,0.047502804156090525,0.6934692053324211,0.037419005737947035,0.05187280414905686,-0.0420727
10.82,30.957040353747495,0.06417446070512739,0.05737318565880708,0.1020351814926996,0.7741116224635965,0.14556500574022055,0.4809906625508766,0.05737318565880708,0.714753259924793,0.03751319448891022,0.04921623373659038,-0.0429984
10.84,30.97267434719051,0.06710923578987665,0.06672290576723258,0.1032769803365486,0.7890485323739614,0.1478301772883954,0.45414324872622,0.06672290576723258,0.7359602618170366,0.037615385267384935,0.046422235153351865,-0.0436959
10.86,30.988592480820753,0.0700842595223442,0.07553101771996132,0.10470024975218761,0.8025143768966696,0.1495870053545583,0.42649636668354374,0.07553101771996132,0.7570114279930966,0.03772384124041611,0.04355141115409385,-0.0442159
10.88,31.004772957156526,0.07309475307981403,0.08380688480061108,0.10629781363815943,0.8145514133544831,0.1508562554925823,0.39870097621038125,0.08380688480061108,0.7778730931827466,0.03783664527627237,0.040670619302151295,-0.0446246
10.9,31.021174326500333,0.07612189361754514,0.09150677748930053,0.10805281851934692,0.82514699231933,0.15163441106369566,0.3708151670737073,0.09150677748930053,0.7984236112769779,0.037953348038319346,0.03778606072420875,-0.0449096
10.92,31.03776863309145,0.07915645243452586,0.0986362320673844,0.10995395117863448,0.834345448779217,0.15194735087161915,0.343605289794392,0.0986362320673844,0.8186023768431584,0.03807163414981556,0.034975944870962714,-0.0451454
10.94,31.054530906820712,0.08219130843789577,0.10521100797203461,0.11199121054786372,0.8421620883608532,0.15181382155746212,0.3164131142610731,0.10521100797203461,0.838403324303691,0.03819293544595372,0.03217326423807588,-0.0452657
10.96,31.071436177578967,0.08521934053479464,0.11124686464042373,0.11415459555887648,0.8486365055481431,0.15126035566062507,0.2895165754032366,0.11124686464042373,0.857795795295996,0.03831622416192658,0.029406367147225016,-0.0452988
10.98,31.08845947525705,0.08823342763236151,0.11675956150972264,0.11643410514351402,0.8538142343050035,0.15031535126675777,0.2634175565835671,0.11675956150972264,0.8767433068193379,0.03843989013292682,0.02672618131341438,-0.0452954
11.0,31.105575829745803,0.09122644863773618,0.12176485801710388,0.11881973823361813,0.8577203629900388,0.14900058730460644,0.23781771598822607,0.12176485801710388,0.8952303535885576,0.03856442139414718,0.024102290149611384,-0.0452254999999999
11.02,31.122760270936066,0.09419128245805822,0.12627851359973946,0.12130149376103046,0.8603955789192255,0.14734282601110343,0.21301801080492694,0.12627851359973946,0.9132257445941352,0.038688738180780384,0.02156506180887136,-0.0451194
11.04,31.13998782871868,0.09712080800046714,0.13031628769480136,0.12386937065759263,0.8618966338084166,0.14537395148416304,0.18993695998269355,0.13031628769480136,0.9306822098679028,0.038810153928019155,0.01920716216416094,-0.0450691999999999
11.06,31.157233532984492,0.10000790417210274,0.13389393973946184,0.1265133678551465,0.8622370499604779,0.14311192774621545,0.1678089102666609,0.13389393973946184,0.9475964574535236,0.03893038127105621,0.01695070772615049,-0.0449978
11.08,31.17447801441111,0.10284810391438455,0.13704100507357986,0.12922584833913817,0.8614309592193403,0.1405806998854681,0.14579628464974226,0.13704100507357986,0.9639890129097958,0.03905130926048977,0.01471088070134901,-0.0448255
11.1,31.19169631649456,0.10563546647838871,0.13976350761757608,0.131997427655481,0.8595395350465656,0.1378025205067799,0.12480045197506977,0.13976350761757608,0.9798122418801213,0.039170388125613936,0.012578497500383916,-0.044641
11.12,31.208857814813598,0.108360975959378,0.1420452781957136,0.1348156711997792,0.8565773357983097,0.1347721694879379,0.103907830657631,0.1420452781957136,0.9950360524682752,0.03928983001433449,0.010461239045851181,-0.044345
11.14,31.22594575910358,0.11102169900134114,0.14390524027421187,0.13767362069263137,0.8525932957975595,0.13151161119155053,0.08334588001545983,0.14390524027421187,1.0096535106047428,0.039408851659054986,0.00838192039492345,-0.043963
